Ep.:   1080, Loss: 25.876, Avg.Score: 148.40, Avg.LenOfSnake: 11.73, Max.LenOfSnake:  26.00 Time: 00:37:11 
Ep.:   1090, Loss: 21.314, Avg.Score: 201.00, Avg.LenOfSnake: 13.47, Max.LenOfSnake:  25.00 Time: 00:37:38 
Ep.:   1100, Loss: 23.358, Avg.Score: 175.80, Avg.LenOfSnake: 12.70, Max.LenOfSnake:  25.00 Time: 00:38:05 
Ep.:   1110, Loss: 22.562, Avg.Score: 168.60, Avg.LenOfSnake: 12.47, Max.LenOfSnake:  23.00 Time: 00:38:31 
Ep.:   1120, Loss: 22.428, Avg.Score: 205.60, Avg.LenOfSnake: 14.13, Max.LenOfSnake:  25.00 Time: 00:39:00 
Ep.:   1130, Loss: 20.851, Avg.Score: 163.30, Avg.LenOfSnake: 12.60, Max.LenOfSnake:  23.00 Time: 00:39:28 
Ep.:   1140, Loss: 22.847, Avg.Score: 161.40, Avg.LenOfSnake: 12.20, Max.LenOfSnake:  26.00 Time: 00:39:55 
Ep.:   1150, Loss: 20.288, Avg.Score: 161.70, Avg.LenOfSnake: 12.03, Max.LenOfSnake:  21.00 Time: 00:40:21 
Ep.:   1160, Loss: 19.469, Avg.Score: 198.60, Avg.LenOfSnake: 13.60, Max.LenOfSnake:  21.00 Time: 00:40:48 
Ep.:   1170, Loss: 23.054, Avg.Score: 148.20, Avg.LenOfSnake: 11.83, Max.LenOfSnake:  25.00 Time: 00:41:15 
Ep.:   1180, Loss: 21.920, Avg.Score: 127.40, Avg.LenOfSnake: 11.07, Max.LenOfSnake:  21.00 Time: 00:41:42 
Ep.:   1190, Loss: 22.177, Avg.Score: 199.70, Avg.LenOfSnake: 13.70, Max.LenOfSnake:  29.00 Time: 00:42:09 
Ep.:   1200, Loss: 20.985, Avg.Score: 160.40, Avg.LenOfSnake: 12.30, Max.LenOfSnake:  26.00 Time: 00:42:37 
Ep.:   1210, Loss: 23.333, Avg.Score: 127.50, Avg.LenOfSnake: 10.97, Max.LenOfSnake:  31.00 Time: 00:43:03 
Ep.:   1220, Loss: 20.117, Avg.Score: 222.60, Avg.LenOfSnake: 14.37, Max.LenOfSnake:  29.00 Time: 00:43:31 
Ep.:   1230, Loss: 22.606, Avg.Score: 138.10, Avg.LenOfSnake: 11.27, Max.LenOfSnake:  24.00 Time: 00:43:57 
Ep.:   1240, Loss: 21.014, Avg.Score: 200.80, Avg.LenOfSnake: 13.60, Max.LenOfSnake:  25.00 Time: 00:44:25 
Ep.:   1250, Loss: 21.814, Avg.Score: 144.70, Avg.LenOfSnake: 11.90, Max.LenOfSnake:  28.00 Time: 00:44:52 
Ep.:   1260, Loss: 23.201, Avg.Score: 157.80, Avg.LenOfSnake: 12.10, Max.LenOfSnake:  20.00 Time: 00:45:19 
Ep.:   1270, Loss: 22.615, Avg.Score: 200.70, Avg.LenOfSnake: 13.53, Max.LenOfSnake:  26.00 Time: 00:45:46 
Ep.:   1280, Loss: 21.832, Avg.Score: 129.10, Avg.LenOfSnake: 11.17, Max.LenOfSnake:  22.00 Time: 00:46:13 
Ep.:   1290, Loss: 22.319, Avg.Score: 141.70, Avg.LenOfSnake: 11.40, Max.LenOfSnake:  27.00 Time: 00:46:40 
Ep.:   1300, Loss: 19.989, Avg.Score: 234.70, Avg.LenOfSnake: 14.67, Max.LenOfSnake:  31.00 Time: 00:47:07 
Ep.:   1310, Loss: 19.589, Avg.Score: 203.60, Avg.LenOfSnake: 13.90, Max.LenOfSnake:  22.00 Time: 00:47:34 
Ep.:   1320, Loss: 20.168, Avg.Score: 189.70, Avg.LenOfSnake: 12.93, Max.LenOfSnake:  25.00 Time: 00:48:02 
Ep.:   1330, Loss: 19.973, Avg.Score: 187.80, Avg.LenOfSnake: 13.43, Max.LenOfSnake:  29.00 Time: 00:48:30 
Ep.:   1340, Loss: 21.634, Avg.Score: 174.40, Avg.LenOfSnake: 12.67, Max.LenOfSnake:  23.00 Time: 00:48:57 
Ep.:   1350, Loss: 21.155, Avg.Score: 173.40, Avg.LenOfSnake: 12.43, Max.LenOfSnake:  25.00 Time: 00:49:23 
Ep.:   1360, Loss: 21.875, Avg.Score: 176.00, Avg.LenOfSnake: 12.83, Max.LenOfSnake:  26.00 Time: 00:49:50 
Ep.:   1370, Loss: 21.605, Avg.Score: 169.30, Avg.LenOfSnake: 12.63, Max.LenOfSnake:  27.00 Time: 00:50:17 
Ep.:   1380, Loss: 21.412, Avg.Score: 120.10, Avg.LenOfSnake: 10.77, Max.LenOfSnake:  21.00 Time: 00:50:44 
Ep.:   1390, Loss: 21.040, Avg.Score: 213.60, Avg.LenOfSnake: 14.53, Max.LenOfSnake:  30.00 Time: 00:51:12 
Ep.:   1400, Loss: 21.711, Avg.Score: 142.80, Avg.LenOfSnake: 11.57, Max.LenOfSnake:  21.00 Time: 00:51:39 
Ep.:   1410, Loss: 18.471, Avg.Score: 173.90, Avg.LenOfSnake: 12.70, Max.LenOfSnake:  27.00 Time: 00:52:04 
Ep.:   1420, Loss: 19.402, Avg.Score: 188.00, Avg.LenOfSnake: 13.10, Max.LenOfSnake:  34.00 Time: 00:52:32 
Ep.:   1430, Loss: 20.996, Avg.Score: 213.50, Avg.LenOfSnake: 14.00, Max.LenOfSnake:  31.00 Time: 00:52:59 
Ep.:   1440, Loss: 22.118, Avg.Score: 190.60, Avg.LenOfSnake: 13.27, Max.LenOfSnake:  29.00 Time: 00:53:27 
Ep.:   1450, Loss: 21.738, Avg.Score: 136.60, Avg.LenOfSnake: 11.27, Max.LenOfSnake:  24.00 Time: 00:53:52 
Ep.:   1460, Loss: 22.055, Avg.Score: 156.70, Avg.LenOfSnake: 12.07, Max.LenOfSnake:  27.00 Time: 00:54:19 
Ep.:   1470, Loss: 19.244, Avg.Score: 177.30, Avg.LenOfSnake: 12.80, Max.LenOfSnake:  30.00 Time: 00:54:46 
Ep.:   1480, Loss: 20.176, Avg.Score: 189.40, Avg.LenOfSnake: 13.00, Max.LenOfSnake:  23.00 Time: 00:55:12 
Ep.:   1490, Loss: 18.228, Avg.Score: 180.80, Avg.LenOfSnake: 13.00, Max.LenOfSnake:  25.00 Time: 00:55:39 
Ep.:   1500, Loss: 23.168, Avg.Score: 112.10, Avg.LenOfSnake: 10.83, Max.LenOfSnake:  25.00 Time: 00:56:07 
Ep.:   1510, Loss: 19.801, Avg.Score: 200.70, Avg.LenOfSnake: 13.73, Max.LenOfSnake:  30.00 Time: 00:56:35 
Ep.:   1520, Loss: 18.269, Avg.Score: 221.00, Avg.LenOfSnake: 14.33, Max.LenOfSnake:  29.00 Time: 00:57:02 
Ep.:   1530, Loss: 21.635, Avg.Score: 178.50, Avg.LenOfSnake: 13.07, Max.LenOfSnake:  28.00 Time: 00:57:30 
Ep.:   1540, Loss: 20.624, Avg.Score: 285.20, Avg.LenOfSnake: 16.93, Max.LenOfSnake:  34.00 Time: 00:57:58 
Ep.:   1550, Loss: 19.054, Avg.Score: 167.60, Avg.LenOfSnake: 12.57, Max.LenOfSnake:  28.00 Time: 00:58:25 
Ep.:   1560, Loss: 21.273, Avg.Score: 175.90, Avg.LenOfSnake: 12.60, Max.LenOfSnake:  26.00 Time: 00:58:55 
Ep.:   1570, Loss: 20.858, Avg.Score: 210.90, Avg.LenOfSnake: 13.83, Max.LenOfSnake:  27.00 Time: 00:59:21 
Ep.:   1580, Loss: 19.632, Avg.Score: 191.50, Avg.LenOfSnake: 13.27, Max.LenOfSnake:  25.00 Time: 00:59:49 
Ep.:   1590, Loss: 18.808, Avg.Score: 177.30, Avg.LenOfSnake: 12.60, Max.LenOfSnake:  28.00 Time: 01:00:16 
Ep.:   1600, Loss: 19.507, Avg.Score: 230.20, Avg.LenOfSnake: 14.67, Max.LenOfSnake:  27.00 Time: 01:00:43 
Ep.:   1610, Loss: 20.032, Avg.Score: 242.20, Avg.LenOfSnake: 14.90, Max.LenOfSnake:  27.00 Time: 01:01:10 
Ep.:   1620, Loss: 17.388, Avg.Score: 193.90, Avg.LenOfSnake: 13.10, Max.LenOfSnake:  28.00 Time: 01:01:38 
Ep.:   1630, Loss: 19.321, Avg.Score: 234.20, Avg.LenOfSnake: 14.77, Max.LenOfSnake:  30.00 Time: 01:02:07 
Ep.:   1640, Loss: 19.961, Avg.Score: 224.10, Avg.LenOfSnake: 14.33, Max.LenOfSnake:  29.00 Time: 01:02:35 
Ep.:   1650, Loss: 20.391, Avg.Score: 232.80, Avg.LenOfSnake: 14.73, Max.LenOfSnake:  28.00 Time: 01:03:04 
Ep.:   1660, Loss: 17.002, Avg.Score: 196.80, Avg.LenOfSnake: 13.30, Max.LenOfSnake:  24.00 Time: 01:03:32 
Ep.:   1670, Loss: 18.541, Avg.Score: 200.50, Avg.LenOfSnake: 13.50, Max.LenOfSnake:  29.00 Time: 01:04:00 
Ep.:   1680, Loss: 18.499, Avg.Score: 219.50, Avg.LenOfSnake: 14.17, Max.LenOfSnake:  32.00 Time: 01:04:27 
Ep.:   1690, Loss: 19.933, Avg.Score: 206.30, Avg.LenOfSnake: 13.80, Max.LenOfSnake:  25.00 Time: 01:04:55 
Ep.:   1700, Loss: 22.035, Avg.Score: 165.60, Avg.LenOfSnake: 12.53, Max.LenOfSnake:  30.00 Time: 01:05:23 
Ep.:   1710, Loss: 17.981, Avg.Score: 236.30, Avg.LenOfSnake: 14.67, Max.LenOfSnake:  29.00 Time: 01:05:52 
Ep.:   1720, Loss: 17.794, Avg.Score: 191.00, Avg.LenOfSnake: 12.93, Max.LenOfSnake:  28.00 Time: 01:06:20 
Ep.:   1730, Loss: 20.881, Avg.Score: 164.90, Avg.LenOfSnake: 12.20, Max.LenOfSnake:  27.00 Time: 01:06:48 
Ep.:   1740, Loss: 19.383, Avg.Score: 192.50, Avg.LenOfSnake: 13.23, Max.LenOfSnake:  41.00 Time: 01:07:16 
Ep.:   1750, Loss: 21.585, Avg.Score: 213.70, Avg.LenOfSnake: 13.80, Max.LenOfSnake:  29.00 Time: 01:07:44 
Ep.:   1760, Loss: 17.699, Avg.Score: 264.90, Avg.LenOfSnake: 15.87, Max.LenOfSnake:  28.00 Time: 01:08:13 
Ep.:   1770, Loss: 18.025, Avg.Score: 219.60, Avg.LenOfSnake: 14.03, Max.LenOfSnake:  32.00 Time: 01:08:42 
Ep.:   1780, Loss: 19.380, Avg.Score: 175.60, Avg.LenOfSnake: 12.47, Max.LenOfSnake:  31.00 Time: 01:09:10 
Ep.:   1790, Loss: 18.786, Avg.Score: 261.80, Avg.LenOfSnake: 15.80, Max.LenOfSnake:  29.00 Time: 01:09:39 
Ep.:   1800, Loss: 17.123, Avg.Score: 216.40, Avg.LenOfSnake: 14.00, Max.LenOfSnake:  24.00 Time: 01:10:08 
Ep.:   1810, Loss: 17.417, Avg.Score: 255.10, Avg.LenOfSnake: 15.43, Max.LenOfSnake:  31.00 Time: 01:10:37 
Ep.:   1820, Loss: 16.474, Avg.Score: 257.80, Avg.LenOfSnake: 15.47, Max.LenOfSnake:  31.00 Time: 01:11:05 
Ep.:   1830, Loss: 19.435, Avg.Score: 208.30, Avg.LenOfSnake: 13.80, Max.LenOfSnake:  28.00 Time: 01:11:34 
Ep.:   1840, Loss: 18.431, Avg.Score: 248.60, Avg.LenOfSnake: 15.07, Max.LenOfSnake:  33.00 Time: 01:12:03 
Ep.:   1850, Loss: 17.936, Avg.Score: 230.00, Avg.LenOfSnake: 14.57, Max.LenOfSnake:  23.00 Time: 01:12:32 
Ep.:   1860, Loss: 19.444, Avg.Score: 177.90, Avg.LenOfSnake: 12.60, Max.LenOfSnake:  23.00 Time: 01:12:59 
Ep.:   1870, Loss: 17.789, Avg.Score: 258.10, Avg.LenOfSnake: 15.40, Max.LenOfSnake:  26.00 Time: 01:13:27 
Ep.:   1880, Loss: 18.501, Avg.Score: 204.20, Avg.LenOfSnake: 13.53, Max.LenOfSnake:  28.00 Time: 01:13:56 
Ep.:   1890, Loss: 23.245, Avg.Score: 130.00, Avg.LenOfSnake: 11.13, Max.LenOfSnake:  19.00 Time: 01:14:23 
Ep.:   1900, Loss: 17.616, Avg.Score: 221.80, Avg.LenOfSnake: 14.23, Max.LenOfSnake:  29.00 Time: 01:14:52 
